id_unidad,nombre_unidad,nombre_organismo,cantidad_licitaciones,totalgastado,primera_licitacion,ultima_licitacion,gasto_2022,diferencia_anterior_2023,proveedores_2022,proveedores_2023,competencia_otros,valor_promedio_compra,cantidad_trabajadores,cliente_nuevo
4572,Secplan  Quilleco,I MUNICIPALIDAD DE QUILLECO,1,46270056,04/04/2019,04/04/2019,0,9254011.2,0,0,2,46270056,62,0
4711,Finanzas,I MUNICIPALIDAD DE CISNES,3,46120739,24/01/2018,02/09/2021,0,9224147.8,0,0,2,15373579.67,358,0
4461,Cuerpo Militar del Trabajo Subjefatura Zonal Coyhaique,COMANDO DE APOYO A LA FUERZA,24,46069750,23/01/2018,20/06/2023,3906752,6157440.8,6,6,2,1919572.917,226,0
1057480,Hospital de Melipilla,Hospital de Melipilla,3,45936908,25/08/2022,27/04/2023,21600908,-20015818.4,2,1,2,15312302.67,1116,0
897097,Departamento de Desarrollo,DIRECCION DE COMPRAS Y CONTRATACION PUBLICA,1,45900000,26/02/2021,26/02/2021,0,9180000,0,0,2,45900000,166,0
5475,Depto. Salud,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,5,45851867,10/08/2021,03/04/2023,26620000,-5229626.6,2,1,2,9170373.4,182,0
564162,VICERRECTORIA DE INVESTIGACION Y DESARROLLO,UNIVERSIDAD DE SANTIAGO DE CHILE,14,45687315,24/07/2018,12/04/2023,5717680,6752823,2,1,2,3263379.643,5381,0
4916,Departamento De Salud,I MUNICIPALIDAD DE COLTAUCO,14,45619287,15/01/2018,23/03/2023,5958726,-3224365.8,1,2,1,3258520.5,870,0
4817,Adquisiciones,I MUNICIPALIDAD DE FUTALEUFU,4,45370790,13/11/2019,09/05/2023,3361311,7964783.2,1,1,2,11342697.5,201,0
3013,UNIDAD DE COMPRA DASA,DIRECCION GENERAL DE AERONAUTICA CIVIL,5,45362824,13/08/2018,08/05/2023,12492620,-11085049.6,1,1,2,9072564.8,4973,0
3366,ADQUISICIONES CEMENTERIO,I MUNICIPALIDAD DE RECOLETA,6,45310144,22/10/2019,27/09/2022,4500000,9062028.8,1,0,2,7551690.667,284,0
3274,DEPTO. ADMINISTRATIVO DE EDUCACION MUNICIPAL,I MUNICIPALIDAD VALDIVIA,27,45241330,21/02/2018,18/04/2023,9627605,6082310,4,1,2,1675604.815,4340,0
3127,Seremi de Salud VII Región,SUBSECRETARIA DE SALUD PUBLICA,6,45148830,12/11/2020,30/08/2022,7736904,9029766,10,0,2,7524805,25289,0
1598,Educación,I MUNICIPALIDAD DE RIO NEGRO,13,44414302,14/06/2018,21/03/2023,10834624,-20512168,3,3,2,3416484.769,280,0
963799,LABORATORIO,SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER,2,44163506,08/01/2020,19/04/2022,23365153,8832701.2,1,0,2,22081753,0,0
1057486,Bienes y Servicios,DIRECCION SERVICIO SALUD METROPOLITANO O,1,43878000,03/07/2020,03/07/2020,0,8775600,0,0,2,43878000,445,0
6515,Seremi de Salud Arica y Parinacota,SUBSECRETARIA DE SALUD PUBLICA,8,43812297,30/04/2018,15/06/2023,825357,-29180406.6,1,5,2,5476537.125,25289,0
920802,Zona de Bienestar Punta Arenas,COMANDO DE APOYO A LA FUERZA,4,43690288,01/10/2018,04/08/2022,17042138,8738057.6,1,0,2,10922572,0,0
1006693,"Jefatura Adm. y Log. Campo Militar ""Azapa""",COMANDO DE APOYO A LA FUERZA,3,43605116,29/03/2018,14/06/2019,0,8721023.2,0,0,2,14535038.67,0,0
4610,Salud,I MUNICIPALIDAD DE LAS CABRAS,11,43597069,21/02/2018,22/03/2023,632148,712287.8,28,1,2,3963369.909,1101,0
3845,SECCIÓN ABASTECIMIENTO,UNIVERSIDAD DE ATACAMA,5,43552532,26/09/2018,29/10/2021,0,8710506.4,0,0,2,8710506.4,821,0
4606,Dirección de Secplan,I MUNICIPALIDAD DE SALAMANCA,1,43548634,27/02/2019,27/02/2019,0,8709726.8,0,0,2,43548634,805,0
2406,Región de Antofagasta,DIRECCION GENERAL DE GENDARMERIA DE CHIL,7,43522641,31/10/2018,20/12/2022,10170000,8704528.2,2,0,2,6217520.143,0,0
2387,Región del Maule,DIRECCION GENERAL DE GENDARMERIA DE CHIL,13,43257640,22/05/2018,01/10/2021,0,8651528,0,0,2,3327510.769,0,0
2963,Región de La Araucanía,DIRECCION GENERAL DE GENDARMERIA DE CHIL,14,43256403,11/01/2018,29/12/2022,6960601,8651280.6,4,0,1,3089743.071,0,0
1080089,Bienes y servicios - DSSM,SERVICIO DE SALUD MAGALLANES,7,43199896,02/03/2020,15/02/2023,35967173,5720715.2,7,1,2,6171413.714,3790,0
2195,I.N.D.  REGION VII,INSTITUTO NACIONAL DE DEPORTES DE CHILE,3,42824510,04/12/2019,13/11/2020,0,8564902,0,0,2,14274836.67,1210,0
4857,Salud,ILUSTRE MUNICIPALIDAD DE CURARREHUE,2,42658000,11/03/2021,30/03/2022,37351000,8531600,1,0,2,21329000,251,0
3428,IMUNI_CURICOADQUISICIONES,I MUNICIPALIDAD DE CURICO,14,42603319,26/01/2018,19/12/2022,17260000,8520663.8,2,0,1,3043094.214,4861,0
2828,CIP CRC Coronel,SERVICIO NACIONAL DE MENORES,7,41865405,15/03/2019,28/02/2023,0,-4699719,0,2,2,5980772.143,5105,0
3283,MUNICIPALIDAD DE FRUTILLAR,I MUNICIPALIDAD DE FRUTILLAR,3,41826500,28/11/2018,18/05/2023,0,-13625900,0,1,2,13942166.67,84,0
796297,Bienestar Social IV Brigada Aerea,FUERZA AEREA DE CHILE COMANDO LOGISTICO,12,41461986,07/08/2019,08/06/2023,11523340,-905790,3,2,2,3455165.5,227,0
4612,Departamento de Salud,I MUNICIPALIDAD DE EL QUISCO,3,41452281,17/07/2018,10/08/2022,25657511,8290456.2,28,0,2,13817427,1033,0
3163,Gobernación Provincial de Magallanes,GOBERNACION PROVINCIAL DE MAGALLANES,5,41264647,01/10/2018,11/11/2020,0,8252929.4,0,0,2,8252929.4,0,0
3463,DEPTO. EDUCACION MUNICIPALIDAD DE CHILLAN,I MUNICIPALIDAD DE CHILLAN,7,41240431,24/05/2018,21/12/2022,21220471,8248086.2,1,0,2,5891490.143,445,0
5268,Daf,I MUNICIPALIDAD DE NACIMIENTO,8,41171828,19/10/2020,22/12/2022,34602096,8234365.6,9,0,2,5146478.5,182,0
1214069,Adquisiciones,CORP MUNICIPAL DE CONCHALI DE EDUCACION SALUD Y ATENCION DE MENORES,1,41112000,17/05/2023,17/05/2023,0,-41112000,0,1,2,41112000,0,0
4996,Prefectura Aérea,DIRECCION DE LOGISTICA DE CARABINEROS,5,41108932,30/10/2018,07/12/2020,0,8221786.4,0,0,2,8221786.4,0,0
6109,IIª Brigada Aérea,FUERZA AEREA DE CHILE COMANDO LOGISTICO,32,41069401,18/04/2018,16/06/2023,5626874,4740576.2,9,4,1,1283418.781,0,0
6376,SERVICIOS GENERALES,SERVICIO NACIONAL DE SALUD HOSPITAL DE P,1,41000000,03/10/2022,03/10/2022,41000000,8200000,1,0,2,41000000,582,0
3552,Escuela de Gendarmería,DIRECCION GENERAL DE GENDARMERIA DE CHIL,5,40910688,10/09/2019,21/04/2023,0,-18702662.4,0,3,2,8182137.6,0,0
3402,MUNICIPALIDAD DE LOS ANGELES - SALUD,I MUNICIPALIDAD DE LOS ANGELES,21,40440866,12/12/2018,17/04/2023,2470580,3043835.2,2,3,2,1925755.524,1454,0
1723,Centro de Control y Certificación Vehicular - MTT,SUBSECRETARIA DE TRANSPORTES,1,40413802,28/05/2020,28/05/2020,0,8082760.4,0,0,2,40413802,244,0
2973,Servicio de Salud del Maule,SERVICIO DE SALUD DEL MAULE,6,40360865,07/09/2018,13/12/2021,0,8072173,0,0,2,6726810.833,11924,0
1079576,SECCIÓN COMPRAS ZONA DE CARABINEROS BIOBIO,DIRECCION DE LOGISTICA DE CARABINEROS,6,40257666,22/07/2021,24/08/2022,37929108,8051533.2,9,0,2,6709611,0,0
1110404,SLEPCH - EE - Programa 02,SERVICIO LOCAL DE EDUCACION DE CHINCHORRO,8,40201582,16/12/2020,21/03/2023,26665347,5821829.6,6,1,2,5025197.75,3429,0
4009,SERVICIO HIDROGRAFICO Y OCEANOGRAFICO,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,18,40174399,30/05/2018,06/04/2023,7562186,2329674.2,4,4,2,2231911.056,140,0
5373,Direccion de Salud,I MUNICIPALIDAD DE HUALQUI,19,40148188,01/02/2018,19/04/2023,6448247,-8881288,2,10,2,2113062.526,311,0
6164,DEPARTAMENTO DE ABASTECIMIENTO,UNIVERSIDAD TECNOLOGICA METROPOLITANA,3,40119178,14/03/2018,02/01/2020,0,8023835.6,0,0,2,13373059.33,1448,0
1028871,Subdirección de administración y finanzas,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE HUASCO,3,40086951,04/11/2021,19/07/2022,18899121,8017390.2,1,0,2,13362317,2477,0
3308,DEPARTAMENTO ADQUISICIONES EDUCACION,I MUNICIPALIDAD DE LA PINTANA,16,40043598,20/12/2018,19/06/2023,5988900,-3123907.2,2,3,2,2502724.875,2818,0
4341,Comando de Industria Militar e Ingeniería - CIMI,COMANDO DE APOYO A LA FUERZA,2,40041218,04/12/2019,03/08/2022,27546218,8008243.6,1,0,2,20020609,8,0
5785,Complejo Asistencial  Dr. Sotero del Rio  LOGISTICA,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,6,39840271,13/03/2018,08/04/2019,0,7968054.2,0,0,2,6640045.167,5755,0
3338,I MUNICIPALIDAD DE LAS CONDES,I MUNICIPALIDAD DE LAS CONDES,19,39682269,16/02/2018,29/03/2022,3532200,7936453.8,1,0,2,2088540.474,1150,0
3694,Universidad del Bío-Bío - Campus Chillán,UNIVERSIDAD DEL BIO BIO,9,39474117,04/05/2018,12/09/2022,30848956,7894823.4,3,0,2,4386013,1290,0
2399,Región de Aysén,DIRECCION GENERAL DE GENDARMERIA DE CHIL,11,39378784,18/04/2018,21/07/2020,0,7875756.8,0,0,2,3579889.455,0,0
1851,Junji - XII Región,JUNTA NACIONAL DE JARDINES         INFANTILES,4,38860000,10/07/2018,23/03/2022,9690000,7772000,1,0,2,9715000,23015,0
1172239,PROGRAMA 02,SERVICIO LOCAL DE EDUCACION PUBLICA DE VALPARAISO,3,38655864,01/12/2021,10/08/2022,34507312,7731172.8,2,0,2,12885288,3640,0
5263,S. GENERALES HSJAVIER,SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER,4,38506706,14/08/2018,05/12/2022,7520000,7701341.2,1,0,2,9626676.5,0,0
4465,Destacamento Montaña Nº 3 Yungay - DESMÑA N° 3,COMANDO DE APOYO A LA FUERZA,6,38126800,22/05/2019,20/03/2023,16436800,2921360,2,2,2,6354466.667,0,0
3328,ADQUISICIONES SALUD,I MUNICIPALIDAD DE LINARES,12,38037623,14/08/2019,15/05/2023,5573759,-8058115.4,2,5,2,3169801.917,654,0
4964,Adquisiciones,I MUNICIPALIDAD DE ISLA DE PASCUA,2,38000000,12/05/2022,24/04/2023,15000000,-20000000,1,1,2,19000000,83,0
867990,Unidad de Coordinación Institucional - UCI,UNIVERSIDAD DE SANTIAGO DE CHILE,6,37966282,23/01/2018,20/04/2023,19248655,7516576.4,6,1,2,6327713.667,5381,0
3538,MUNICIPALIDAD DE PADRE LAS CASAS  EDUCACION,I MUNICIPALIDAD DE PADRE LAS CASAS,4,37862112,29/01/2020,28/05/2020,0,7572422.4,0,0,2,9465528,1529,0
4841,salud,I MUNICIPALIDAD DE VILLARRICA,6,37856705,26/01/2018,10/01/2023,25712446,7389827.8,7,1,2,6309450.833,1592,0
1113146,XI Región - Provincial General Carrera,CORP NACIONAL FORESTAL,5,37831367,27/07/2020,30/06/2022,19099968,7566273.4,3,0,2,7566273.4,16750,0
4167,ALA BASE N°1,FUERZA AEREA DE CHILE COMANDO LOGISTICO,30,37733201,19/02/2018,11/08/2022,1609600,7546640.2,1,0,2,1257773.367,0,0
3346,DIRECCIÓN TRANSITO Y TRANSPORTE PUBLICO,I MUNICIPALIDAD DE PUNTA ARENAS,1,37661136,28/12/2019,28/12/2019,0,7532227.2,0,0,2,37661136,496,0
782174,Departamento de Logistica y Abastecimiento,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,6,37503878,02/08/2018,27/06/2019,0,7500775.6,0,0,2,6250646.333,2792,0
2086,VII  Región - Oficina Regional del Maule,CORP NACIONAL FORESTAL,5,37364581,26/10/2020,02/02/2022,11821832,7472916.2,2,0,2,7472916.2,16750,0
5456,LICEO POLITECNICO B-54,I MUNICIPALIDAD DE LEBU,8,37251400,12/09/2018,18/10/2022,3569520,7450280,2,0,2,4656425,0,0
4292,Brigada de Aviación del Ejército -BAVE,COMANDO DE APOYO A LA FUERZA,4,37244378,09/09/2020,25/04/2023,6599988,-471110,1,1,2,9311094.5,0,0
4141,INSIGNIA COMANDANCIA EN JEFE DE LA IIa ZONA NAVAL,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,10,37208349,24/08/2018,25/04/2023,20608814,3206376.6,2,1,2,3720834.9,1,0
705291,RECURSOS FISICOS,SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA,7,36846274,24/07/2018,18/12/2020,0,7369254.8,0,0,2,5263753.429,3766,0
3693,Universidad del Bío-Bío - Campus Concepción,UNIVERSIDAD DEL BIO BIO,20,36832295,17/01/2018,02/06/2023,4396983,-3734760.2,4,7,2,1841614.75,1290,0
5367,UNIDAD DE COMPRAS MUNICIPALES,I MUNICIPALIDAD DE SAN CLEMENTE,10,36762801,01/03/2018,27/02/2023,8438800,4827340.2,4,1,2,3676280.1,1913,0
1166792,Gerencia General,CORPORACION DE FOMENTO DE LA PRODUCCION,1,36490000,31/08/2022,31/08/2022,36490000,7298000,1,0,2,36490000,798,0
4092,GOBERNACION MARITIMA DE AYSEN,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,9,36472626,18/06/2018,19/07/2022,1974672,7294525.2,1,0,2,4052514,0,0
3618,DEPARTAMENTO DE EDUCACION ,I MUNICIPALIDAD DE PUTAENDO,1,36472510,25/11/2021,25/11/2021,0,7294502,0,0,2,36472510,597,0
3369,DEPARTAMENTO DE ADQUISICIONES ,I MUNICIPALIDAD DE LA FLORIDA,34,36397062,29/05/2018,20/06/2023,5107220,-10380555.6,2,4,0,1070501.824,717,1
4302,Regimiento Escolta Presidencial N° 1 Granaderos,COMANDO DE APOYO A LA FUERZA,3,36376000,21/04/2020,01/08/2022,1638000,7275200,1,0,2,12125333.33,3,0
2035,XIII Región - Oficina Regional Metropolitana,CORP NACIONAL FORESTAL,3,36365159,09/10/2018,20/12/2022,31565148,7273031.8,3,0,2,12121719.67,16750,0
3394,DEPARTAMENTO DE ESTUDIOS Y PROYECTOS,I MUNICIPALIDAD DE RANCAGUA,3,36105302,11/07/2022,16/06/2023,36105300,7221058,1,1,2,12035100.67,527,0
1173456,CET Cerrado CDP Vallenar,DIRECCION GENERAL DE GENDARMERIA DE CHIL,4,36048398,07/07/2021,25/11/2022,11413219,7209679.6,2,0,2,9012099.5,0,0
6326,CAMPUS OSORNO,UNIVERSIDAD DE LOS LAGOS,8,35982078,17/10/2018,13/03/2023,3756960,-2786020.8,1,6,2,4497759.75,855,0
3647,Municipalidad de Ancud,I MUNICIPALIDAD DE ANCUD,32,35932829,18/01/2018,23/12/2021,0,7186565.8,0,0,2,1122900.906,173,0
2409,Región de Los Lagos,DIRECCION GENERAL DE GENDARMERIA DE CHIL,7,35833596,10/10/2018,24/10/2022,1074716,7166719.2,3,0,2,5119085.143,0,0
4401,Destacamento Montaña Nº 9 Arauco - DESMÑA N° 9,COMANDO DE APOYO A LA FUERZA,5,35766071,29/05/2018,20/03/2023,23900000,3324649,2,1,2,7153214.2,0,0
537934,Depto. Contratos,EMPRESA DE TRANSPORTE DE PASAJEROS METRO S A,7,35554410,24/05/2018,04/06/2021,0,7110882,0,0,2,5079201.429,0,0
745712,SAG - Lo Aguirre,SERVICIO AGRICOLA Y GANADERO,5,35547322,20/04/2018,20/12/2021,0,7109464.4,0,0,2,7109464.4,4406,0
287013,Región de los Ríos,DIRECCION GENERAL DE GENDARMERIA DE CHIL,9,35532926,17/04/2018,15/02/2022,7200000,7106585.2,1,0,2,3948102.889,0,0
5011,Departamento de Educación ,I MUNICIPALIDAD DE MAULLIN,4,35437623,24/07/2019,19/08/2021,0,7087524.6,0,0,2,8859405.75,591,0
4333,Destacamento Acorazado Nº 5 Lanceros - DESACO 5,COMANDO DE APOYO A LA FUERZA,6,35393728,14/05/2019,05/09/2022,28244884,7078745.6,1,0,2,5898954.667,0,0
5209,Universidad de Antofagasta,UNIVERSIDAD DE ANTOFAGASTA,3,35363005,23/01/2018,30/12/2020,0,7072601,0,0,2,11787668.33,910,0
1242121,Insumos Generales,SERVICIO DE SALUD COQUIMBO HOSPITAL DE O,3,35299377,30/01/2023,11/05/2023,0,-35299377,0,5,2,11766459,2054,0
3334,OFICINA DE ADQUISICIONES,I MUNICIPALIDAD DE SAN BERNARDO,28,35219383,12/03/2018,22/03/2023,3558345,1667876.6,2,1,2,1257835.107,565,0
4423,MUNICIPALIDAD DE TRAIGUEN,MUNICIPALIDAD DE TRAIGUEN,6,35029952,29/03/2018,02/06/2023,4571012,-20904737.6,3,1,2,5838325.333,779,0
966131,SECPLAN,I MUNICIPALIDAD DE CASTRO,1,35000000,18/06/2021,18/06/2021,0,7000000,0,0,2,35000000,236,0
986278,Unidad de Compras y Contrataciones Públicas,CENTRO DE FORMACION TECNICA DE LA REGION DE LA ARAUCANIA,3,34825807,31/08/2020,07/06/2022,1660994,6965161.4,1,0,1,11608602.33,42,0
941739,Dirección de infraestructura y equipamiento,UNIVERSIDAD DE TARAPACA,2,34625663,22/01/2018,01/09/2020,0,6925132.6,0,0,2,17312831.5,1052,0
3055,Hospital Angol,SERVICIO DE SALUD ARAUCANIA NORTE HOSPITAL DE ANGOL,2,34611433,23/03/2018,11/10/2018,0,6922286.6,0,0,2,17305716.5,1682,0
4600,Educacion,I MUNICIPALIDAD DE SAN ESTEBAN,2,34562785,13/05/2022,28/03/2023,27094818,-2049003.4,8,2,2,17281392.5,611,0
2024,Dirección de Vialidad - V Región - Dirección Regional,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,17,34550861,21/02/2018,06/06/2023,10077263,4520306.2,3,1,2,2032403.588,8883,0
3053,Hospital Dr. Exequiel González Cortes,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,6,34462194,14/05/2018,16/04/2019,0,6892438.8,0,0,2,5743699,1601,0
3539,MUNICIPALIDAD DE PADRE LAS CASAS  SALUD,I MUNICIPALIDAD DE PADRE LAS CASAS,16,34451761,20/02/2018,06/07/2022,11313341,6890352.2,3,0,2,2153235.063,1529,0
2031,VI - Oficina Regional y Prov. Cachapoal,CORP NACIONAL FORESTAL,2,34300000,15/07/2021,27/05/2022,25200000,6860000,1,0,2,17150000,16750,0
3779,DEPARTAMENTO DE SALUD MUNICIPAL,I MUNICIPALIDAD DE PAINE,15,34287655,19/03/2018,25/05/2023,8900381,6750131,3,1,2,2285843.667,1944,0
4400,Municipalidad De Calbuco,I MUNICIPALIDAD DE CALBUCO,4,34256369,25/06/2018,10/05/2021,0,6851273.8,0,0,2,8564092.25,130,0
3744,IMunicipalidad de San Antonio,I MUNICIPALIDAD DE SAN ANTONIO,3,34106680,15/12/2018,07/06/2021,0,6821336,0,0,2,11368893.33,2071,0
4359,Escuela de Infantería - ESCINF,COMANDO DE APOYO A LA FUERZA,4,34054392,10/07/2018,07/12/2022,26426666,6810878.4,2,0,2,8513598,0,0
1057931,Activos Fijos,DIRECCION SERVICIO DE SALUD TALCAHUANO,1,33991597,18/11/2022,18/11/2022,33991597,6798319.4,1,0,2,33991597,6298,0
3502,V región Manejo del Fuego,CORP NACIONAL FORESTAL,6,33942775,28/02/2018,01/12/2022,26146675,6788555,4,0,2,5657129.167,16750,0
3915,DAF,I MUNICIPALIDAD DE PALENA,7,33913473,15/03/2018,06/07/2022,12519547,6782694.6,2,0,2,4844781.857,168,0
4286,Regimiento Nº 6 Chacabuco -R N° 6,COMANDO DE APOYO A LA FUERZA,5,33906126,16/05/2019,23/08/2022,8916126,6781225.2,2,0,2,6781225.2,0,0
4091,CENTRO DE ABASTECIMIENTO IQUIQUE,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,6,33826600,30/07/2019,11/11/2021,0,6765320,0,0,2,5637766.667,0,0
778992,"Brigada Motorizada N° 1 ""Calama"" - BRIMOT N 1",COMANDO DE APOYO A LA FUERZA,6,33623838,07/08/2020,11/05/2023,2605000,-16380543.6,1,3,2,5603973,0,0
5261,FARMACIA HSJAVIER,SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER,2,33542814,22/01/2018,07/05/2020,0,6708562.8,0,0,2,16771407,0,0
3278,DPTO. DE SALUD MUNICIPAL DE VALDIVIA,I MUNICIPALIDAD VALDIVIA,15,33472080,10/09/2018,22/09/2022,7153800,6694416,2,0,2,2231472,4340,0
4105,GOBERNACION MARITIMA DE HANGA ROA,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,4,33327500,31/07/2019,21/02/2023,9700000,-6135500,1,1,2,8331875,0,0
4334,Cuartel General VI División de Ejército - CGVIDE,COMANDO DE APOYO A LA FUERZA,3,33323140,21/03/2018,01/06/2022,3320100,6664628,1,0,2,11107713.33,0,0
2737,Municipalidad de San Miguel-Dirección de Administración y Finanzas-Adquisiciones,I MUNICIPALIDAD DE SAN MIGUEL,19,33125471,09/02/2018,07/12/2022,5066247,6625094.2,3,0,2,1743445.842,428,0
794947,Bienestar Social I Brigada Aerea,FUERZA AEREA DE CHILE COMANDO LOGISTICO,11,32626623,20/04/2018,02/08/2022,6977500,6525324.6,2,0,2,2966056.636,227,0
4311,Brigada Motorizada Nº 4 Rancagua - BRIMOT N 4,COMANDO DE APOYO A LA FUERZA,11,32481788,12/06/2020,20/04/2023,12301548,1723117.6,5,2,2,2952889.818,0,0
517873,DEPTO. DE OBRAS Y CONSTRUCCIONES DE LA Ia Z.N.,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,4,32279877,07/10/2019,05/10/2022,6750000,6455975.4,1,0,2,8069969.25,0,0
1066293,Región de Valparaíso II,DIRECCION GENERAL DE GENDARMERIA DE CHIL,1,32230014,07/06/2019,07/06/2019,0,6446002.8,0,0,2,32230014,0,0
5320,DEPARTAMENTO EDUCACION MUNICIPALIDAD DE SAN CLEMENTE,I MUNICIPALIDAD DE SAN CLEMENTE,6,32228659,09/04/2018,13/12/2022,25971411,6445731.8,5,0,2,5371443.167,1913,0
3400,IMUNI_LOSANGELES ADQUISICIONES,I MUNICIPALIDAD DE LOS ANGELES,13,31987587,28/05/2018,23/03/2022,1625607,6397517.4,4,0,2,2460583.615,501,0
1057534,Bienes y Servicios,SERVICIO DE SALUD OSORNO HOSPITAL PURRANQUE,10,31918620,30/10/2019,27/02/2023,12546920,1294644,19,5,2,3191862,0,0
3325,Oficina de Adquisiciones del Departamento de Salud,I MUNICIPALIDAD DE PUERTO MONTT,9,31634198,14/02/2018,07/06/2023,7149160,-8645246,3,4,2,3514910.889,7280,0
514847,Salud,I MUNICIPALIDAD DE LAUTARO,4,31523743,15/01/2018,16/06/2021,0,6304748.6,0,0,2,7880935.75,1568,0
1109692,CENTRO DE FORMACION TECNICA ESTATAL DE MAGALLANES ,CENTRO DE FORMACION TECNICA ESTATAL DE MAGALLANES Y ANTARTICA CHILENA,1,31449403,08/08/2022,08/08/2022,31449403,6289880.6,1,0,2,31449403,33,0
2550,Abastecimiento Hospital de Copiapó,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,4,31385230,28/06/2019,07/10/2022,30050000,6277046,2,0,2,7846307.5,0,0
3747,Obras- Imsa,I MUNICIPALIDAD DE SAN ANTONIO,2,31216163,19/08/2020,07/04/2022,5920463,6243232.6,1,0,1,15608081.5,2071,0
4718,SECPLAN,I MUNICIPALIDAD DE EMPEDRADO,1,31069778,28/12/2022,28/12/2022,31069778,6213955.6,1,0,2,31069778,359,0
1032661,OBRAS,SERVICIO DE SALUD CONCEPCION,1,31056000,26/11/2018,26/11/2018,0,6211200,0,0,2,31056000,11318,0
306256,FACULTAD DE CIENCIAS,UNIVERSIDAD DE TARAPACA,2,31041161,15/03/2019,30/04/2020,0,6208232.2,0,0,2,15520580.5,1052,0
4273,Escuela de Caballería Blindada - ESC CBL,COMANDO DE APOYO A LA FUERZA,6,31037591,24/06/2019,05/05/2023,5000000,1167518.2,1,1,2,5172931.833,0,0
1064967,ESCIPOL  FISCAL,POLICIA DE INVESTIGACIONES DE CHILE,2,30943890,06/05/2020,26/01/2023,0,308778,0,1,2,15471945,13522,0
3126,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA,1,30902500,22/01/2018,22/01/2018,0,6180500,0,0,2,30902500,0,0
3191,Hospital Psiquiátrico El Peral,Hospital Psiquiátrico El Peral,7,30694682,24/12/2018,11/06/2021,0,6138936.4,0,0,2,4384954.571,476,0
3432,Municipalidad de Curicó - Educación - Adquisiciones,I MUNICIPALIDAD DE CURICO,7,30310185,15/06/2018,29/07/2021,0,6062037,0,0,2,4330026.429,4861,0
4214,Secretaria Municipal,I MUNICIPALIDAD DE CHAITEN,9,30185419,07/09/2018,22/01/2021,0,6037083.8,0,0,2,3353935.444,366,0
5771,Educación,I MUNICIPALIDAD DE TIRUA,4,30178987,27/08/2019,14/11/2022,9336970,6035797.4,1,0,2,7544746.75,977,0
1171166,P02 SLEP ATACAMA,SERVICIO LOCAL DE EDUCACION PÚBLICA DE ATACAMA,5,30170079,02/07/2021,04/04/2022,29167218,6034015.8,6,0,2,6034015.8,4450,0
3154,CMP,CORP MUNICIPAL DE PANGUIPULLI,1,30147004,09/12/2022,09/12/2022,30147004,6029400.8,30,0,2,30147004,1407,0
5181,ESCUELA VILLA HUEQUEN,I MUNICIPALIDAD DE ANGOL,1,30105313,08/09/2022,08/09/2022,30105313,6021062.6,1,0,2,30105313,1941,0
296974,FAC.CS.QUIMICAS Lab. Antidoping,UNIVERSIDAD DE CHILE,4,30090520,16/05/2018,29/01/2021,0,6018104,0,0,2,7522630,16577,0
2573,Ministerio del Interior - Intendencia X Región,DELEGACIÓN PRESIDENCIAL REGIONAL DE LOS LAGOS,1,29950000,30/11/2020,30/11/2020,0,5990000,0,0,2,29950000,0,0
5293,Ilustre Municipalidad de San Rosendo,I MUNICIPALIDAD DE SAN ROSENDO,3,29626242,28/08/2020,20/04/2023,12605042,-13508991.6,1,1,2,9875414,47,0
3452,Dirección de Administración y Finanzas,I MUNICIPALIDAD DE PROVIDENCIA,10,29604060,02/02/2018,18/11/2022,8796720,5920812,3,0,2,2960406,1055,0
3314,ADQUISICIONES EDUCACION MUNICIPAL,I MUNICIPALIDAD DE SAN JAVIER,2,29575000,17/01/2019,26/12/2019,0,5915000,0,0,2,14787500,1574,0
1561,ADQUISICIONES,I MUNICIPALIDAD DE SAN FERNANDO,3,29457435,16/09/2019,02/11/2021,0,5891487,0,0,2,9819145,138,0
1057532,Bienes y Servicios,SERVICIO DE SALUD OSORNO,4,29306031,20/11/2019,11/05/2023,1,-21459054.6,1,3,2,7326507.75,4644,0
4495,Direccion Educacion Municipal Florida,I MUNICIPALIDAD DE FLORIDA,2,29304822,10/01/2018,10/01/2018,0,5860964.4,0,0,2,14652411,1,0
